label,area,perimeter,eccentricity,solidity,orientation,centroid_y,centroid_x,stack,frame,Genotype
19,433,125.25483399593904,0.9822479655913131,0.7901459854014599,-1.5224836177058536,667.2217090069284,589.013856812933,WT-6.tif,38,WT
20,695,135.11879502661796,0.9481718768436989,0.8496332518337408,-1.5526952618878749,691.8503597122302,778.2115107913669,WT-6.tif,38,WT
21,256,64.2842712474619,0.8578689772580366,0.9377289377289377,1.5191071887242316,691.75,832.70703125,WT-6.tif,38,WT
1,278,77.66295090390226,0.91928315693028,0.8742138364779874,1.4402189888467616,405.01079136690646,467.88129496402877,WT-6.tif,40,WT
2,94,38.420310216782966,0.840603863999927,0.9215686274509803,0.9923586778946821,405.3936170212766,376.1914893617021,WT-6.tif,40,WT
3,1197,260.31475451951127,0.9383996721652477,0.7707662588538313,1.260024893777872,422.8295739348371,416.7092731829574,WT-6.tif,40,WT
4,139,52.52691193458119,0.9446027970686959,0.8910256410256411,0.6468873018395593,451.33812949640287,430.47482014388487,WT-6.tif,40,WT
5,2241,406.55234457274724,0.9924298124946666,0.569070594210259,0.5103145182417894,526.8362338241857,483.4640785363677,WT-6.tif,40,WT
6,596,170.36143571373725,0.988295802459236,0.7367119901112484,1.385737108424481,501.3590604026846,525.1644295302013,WT-6.tif,40,WT
7,496,107.32590180780451,0.7776382085387156,0.8936936936936937,0.5847851707358785,510.5907258064516,684.2560483870968,WT-6.tif,40,WT
8,315,92.32590180780451,0.8741594653772548,0.7664233576642335,1.1053810091584966,527.0666666666667,578.3079365079365,WT-6.tif,40,WT
9,132,55.698484809834994,0.9197474380943043,0.7904191616766467,0.9628529657317134,560.2045454545455,585.9015151515151,WT-6.tif,40,WT
10,1040,165.58073580374355,0.8133554987966941,0.7975460122699386,1.3491056097669072,589.8740384615385,565.6326923076923,WT-6.tif,40,WT
11,56,27.556349186104047,0.8426295744768025,0.9491525423728814,1.1896664345663082,576.7142857142857,628.7857142857143,WT-6.tif,40,WT
12,65,28.727922061357855,0.6960878850134704,0.9558823529411765,-1.4009207991552164,580.4615384615385,603.8153846153846,WT-6.tif,40,WT
13,132,45.79898987322333,0.6404269969439674,0.8461538461538461,-0.9482606782623041,593.030303030303,701.2954545454545,WT-6.tif,40,WT
14,120,63.6335136523794,0.9849634898888523,0.75,0.8470802434438046,607.3333333333334,797.8333333333334,WT-6.tif,40,WT
15,326,77.59797974644665,0.7333863178116259,0.8834688346883469,0.9350679609000357,608.9877300613497,678.420245398773,WT-6.tif,40,WT
16,80,37.72792206135786,0.9304739003570541,0.9302325581395349,1.3049132271317112,605.2875,696.925,WT-6.tif,40,WT
17,354,99.11269837220809,0.9723746586307853,0.9291338582677166,1.499872325772477,609.6242937853108,735.2627118644068,WT-6.tif,40,WT
18,616,177.6223663640862,0.9854621755636622,0.6390041493775933,0.9659764795285388,634.4642857142857,811.1818181818181,WT-6.tif,40,WT
19,98,43.21320343559643,0.8631943537034917,0.875,1.0508215755874184,628.3877551020408,611.8163265306123,WT-6.tif,40,WT
20,861,177.88225099390854,0.9773993682346934,0.8231357552581262,1.440023268543447,645.6724738675958,767.7386759581882,WT-6.tif,40,WT
21,401,119.01219330881975,0.9832576764621108,0.7847358121330724,1.559853289418314,667.6009975062344,587.3715710723192,WT-6.tif,40,WT
22,693,126.71067811865476,0.8150742912499858,0.9035202086049544,0.8546015788517418,687.6565656565657,856.7763347763348,WT-6.tif,40,WT
23,160,57.112698372208094,0.8930420655166171,0.8421052631578947,-0.9504326839050495,676.6125,746.5875,WT-6.tif,40,WT
24,789,134.3259018078045,0.9113836903830692,0.8747228381374723,-1.55314945516337,691.6717363751584,774.3067173637515,WT-6.tif,40,WT
25,110,50.384776310850235,0.9461984028725148,0.873015873015873,-1.5314269252549242,688.1363636363636,608.1,WT-6.tif,40,WT
26,260,64.76955262170047,0.8201883669984564,0.9154929577464789,1.4416400831137028,692.4884615384616,826.1769230769231,WT-6.tif,40,WT
1,232,61.79898987322333,0.8744820424859234,0.9317269076305221,1.4994740529840418,403.9051724137931,465.1896551724138,WT-6.tif,42,WT
2,115,42.17766952966369,0.8346808957591789,0.92,1.2490125249116855,403.5739130434783,376.3478260869565,WT-6.tif,42,WT
3,1232,250.4863273947651,0.9403212798656999,0.804177545691906,1.2426008454794106,421.88392857142856,414.4099025974026,WT-6.tif,42,WT
4,1212,238.3147545195113,0.9866088892053637,0.7598746081504703,0.43944420284049474,489.24917491749176,461.5503300330033,WT-6.tif,42,WT
5,120,46.04163056034261,0.9260345647153465,0.9375,0.6988959667504387,450.48333333333335,427.55833333333334,WT-6.tif,42,WT
6,665,121.77564927611034,0.8959207049399296,0.8773087071240105,0.33813422253896686,506.3624060150376,677.239097744361,WT-6.tif,42,WT
7,673,185.74011537017762,0.9908524093903616,0.7673888255416191,1.4263888577068087,500.4992570579495,522.4710252600297,WT-6.tif,42,WT
8,273,80.42640687119285,0.6721298589537287,0.7890173410404624,0.9565136766456653,528.2307692307693,580.4285714285714,WT-6.tif,42,WT
9,157,54.04163056034261,0.8863364367202511,0.8971428571428571,-1.3165898404553877,562.8853503184713,580.5286624203821,WT-6.tif,42,WT
10,831,137.1959594928933,0.8548165068149502,0.8821656050955414,0.9455134745206271,590.2623345367027,558.4019253910951,WT-6.tif,42,WT
11,61,26.72792206135785,0.44207024113234217,0.953125,-0.79511777640608,576.311475409836,626.8360655737705,WT-6.tif,42,WT
12,335,109.7401153701776,0.9732058983545353,0.7142857142857143,1.1791015451200677,586.8537313432836,687.1253731343284,WT-6.tif,42,WT
13,70,28.727922061357855,0.6760041421426787,0.9722222222222222,-1.4741855674731668,579.4142857142857,601.5285714285715,WT-6.tif,42,WT
14,547,151.4030662740799,0.9137878037804256,0.7503429355281207,0.7346682808853363,597.6234003656307,669.3107861060329,WT-6.tif,42,WT
15,190,84.36143571373725,0.9854266706858185,0.8296943231441049,0.8894823932548467,608.1263157894737,796.7315789473685,WT-6.tif,42,WT
16,658,154.12489168102783,0.9689711271248725,0.6646464646464646,1.414992807863006,612.1155015197569,630.7978723404256,WT-6.tif,42,WT
17,143,51.55634918610404,0.938859753645741,0.9285714285714286,1.3891134857706646,604.6923076923077,697.8251748251748,WT-6.tif,42,WT
18,329,98.49137802864846,0.9747180118604069,0.8796791443850267,1.5262804566194292,609.2401215805471,731.8145896656534,WT-6.tif,42,WT
19,342,89.39696961966999,0.9436223296455635,0.8769230769230769,0.8308187258936517,626.0175438596491,795.9795321637426,WT-6.tif,42,WT
20,83,38.798989873223334,0.9187834490651783,0.8137254901960784,0.8169950041420625,626.9879518072289,628.0602409638554,WT-6.tif,42,WT
21,129,52.76955262170047,0.9605232269304075,0.9148936170212766,0.911092613582611,631.2170542635658,592.3565891472869,WT-6.tif,42,WT
22,590,116.84062043356595,0.9202963777375733,0.8563134978229318,1.4347613361209997,644.5847457627119,759.728813559322,WT-6.tif,42,WT
23,194,62.384776310850235,0.9455203391418845,0.919431279620853,-1.5705994734213464,667.9226804123712,603.2886597938144,WT-6.tif,42,WT
24,666,141.87615433949867,0.9554636371335251,0.835633626097867,1.5553593204906264,691.9144144144144,774.5840840840841,WT-6.tif,42,WT
25,263,65.11269837220809,0.8317548226944645,0.926056338028169,1.5532446355828493,691.1825095057035,827.3574144486691,WT-6.tif,42,WT
1,217,76.55634918610406,0.9737282871596488,0.9273504273504274,-1.503817253015198,396.2764976958525,596.7373271889401,WT-6.tif,44,WT
2,178,60.2842712474619,0.9236439167808761,0.8855721393034826,1.1692462922076154,402.34831460674155,376.6011235955056,WT-6.tif,44,WT
3,1202,258.80003589374985,0.9350788766872492,0.803475935828877,1.2326463780790318,422.12312811980036,414.369384359401,WT-6.tif,44,WT
4,76,37.21320343559643,0.9167101283632139,0.8636363636363636,0.7343459378537444,449.17105263157896,425.1842105263158,WT-6.tif,44,WT
5,905,164.16652224137047,0.9647541606771154,0.8242258652094717,0.4526749636525085,497.8486187845304,463.1889502762431,WT-6.tif,44,WT
6,711,113.29646455628166,0.8565478194803329,0.9318479685452162,0.49823561934701827,511.0168776371308,678.943741209564,WT-6.tif,44,WT
7,649,182.9116882454314,0.9924754315999562,0.7772455089820359,1.4476412827258995,500.21725731895225,520.3374422187982,WT-6.tif,44,WT
8,265,75.59797974644665,0.37072402723065334,0.8103975535168195,-1.3846714157174955,527.5056603773585,579.1471698113207,WT-6.tif,44,WT
9,230,62.2842712474619,0.7136645068135813,0.8614232209737828,1.3027775954317433,562.195652173913,581.4826086956522,WT-6.tif,44,WT
10,768,144.1665222413705,0.9301175220623659,0.8609865470852018,0.7567844367663891,591.03515625,555.7669270833334,WT-6.tif,44,WT
11,294,67.59797974644667,0.45324113541788186,0.9130434782608695,0.9143545205031649,584.2006802721088,578.8197278911565,WT-6.tif,44,WT
12,51,25.31370849898476,0.7656318151990661,0.9622641509433962,1.1663414536241463,577.4313725490196,628.1372549019608,WT-6.tif,44,WT
13,346,92.66904755831213,0.9245907271395382,0.7792792792792793,1.015563234771737,588.7254335260116,686.1156069364162,WT-6.tif,44,WT
14,209,57.52691193458118,0.7956944717258204,0.9330357142857143,1.2467796078028526,605.1578947368421,679.6937799043062,WT-6.tif,44,WT
15,581,136.91168824543144,0.9619994347651475,0.7111383108935129,-1.4410885433096154,613.8399311531841,638.1222030981068,WT-6.tif,44,WT
16,261,80.04163056034261,0.9598325731985432,0.8938356164383562,1.5443325678862114,609.7126436781609,732.2107279693487,WT-6.tif,44,WT
17,597,169.34419177103416,0.9841707882834673,0.6791808873720137,0.9950597544640782,632.6901172529314,807.608040201005,WT-6.tif,44,WT
18,101,48.76955262170047,0.9695988814749761,0.8487394957983193,0.7880311179424523,625.049504950495,585.9108910891089,WT-6.tif,44,WT
19,883,190.65790027001893,0.7304762979714016,0.716139497161395,1.2693740784949317,647.3737259343148,621.8799546998868,WT-6.tif,44,WT
20,148,53.79898987322333,0.8065658062453275,0.8131868131868132,-1.1588495509924157,664.4797297297297,729.1554054054054,WT-6.tif,44,WT
21,541,140.22539674441617,0.9770714433965286,0.7673758865248227,-1.5108462731087613,665.8484288354898,590.81146025878,WT-6.tif,44,WT
22,705,155.84671708797583,0.9647985887472501,0.75,1.5071423687139123,691.8113475177305,849.3106382978723,WT-6.tif,44,WT
23,179,66.00609665440987,0.9610768694824903,0.9132653061224489,-1.5312011036550002,685.8715083798883,601.3854748603352,WT-6.tif,44,WT
24,803,152.5685424949238,0.9616771259725467,0.8863134657836644,-1.5575187958479655,691.8617683686177,773.917808219178,WT-6.tif,44,WT
1,67,35.45584412271571,0.9541575862339315,0.9178082191780822,0.8666720531192966,400.13432835820896,626.2835820895523,WT-6.tif,46,WT
2,142,50.627416997969526,0.8995944485380191,0.9044585987261147,1.28309332287368,402.99295774647885,376.98591549295776,WT-6.tif,46,WT
3,258,73.11269837220809,0.9211004675936157,0.911660777385159,-1.5642353357088832,404.6434108527132,464.8837209302326,WT-6.tif,46,WT
4,1119,224.6223663640862,0.987645730330884,0.7425348374253484,0.42148861924946956,486.00446827524576,457.56478999106344,WT-6.tif,46,WT
5,733,123.05382386916237,0.8868057493978816,0.8820697954271961,0.4305982588350503,511.043656207367,676.8444747612551,WT-6.tif,46,WT
6,715,206.0538238691624,0.9934151252788337,0.6868395773294909,1.4318314253103182,502.28111888111886,523.1034965034966,WT-6.tif,46,WT
7,176,62.284271247461895,0.9124887033111073,0.8110599078341014,-1.4180278288134864,522.7840909090909,560.7840909090909,WT-6.tif,46,WT
8,183,67.01219330881975,0.9512565097432603,0.7754237288135594,-0.46665207549031695,531.0,582.4371584699453,WT-6.tif,46,WT
9,270,84.66904755831213,0.8238670917508037,0.7541899441340782,0.6225002988255254,558.7111111111111,574.4481481481481,WT-6.tif,46,WT
10,790,180.85891039679558,0.9293160689915854,0.7267709291628335,0.6433618298401553,592.7037974683544,558.3392405063291,WT-6.tif,46,WT
11,248,63.976659402887016,0.42936774810023237,0.9018181818181819,-0.555623935337657,585.8951612903226,580.5685483870968,WT-6.tif,46,WT
12,107,50.18376618407356,0.9755318357908274,0.9145299145299145,0.8815143510927296,583.2056074766355,636.4672897196261,WT-6.tif,46,WT
13,368,94.70458146424487,0.9213194930920087,0.8214285714285714,1.0291291651452532,589.9891304347826,688.9320652173913,WT-6.tif,46,WT
14,140,71.9350288425444,0.9901705369352177,0.7865168539325843,-1.4881099664842619,584.9571428571429,739.8571428571429,WT-6.tif,46,WT
15,133,56.04163056034261,0.941573172569239,0.8580645161290322,1.3187396279563526,599.9548872180451,621.2406015037594,WT-6.tif,46,WT
16,250,66.97665940288702,0.600762626147773,0.8865248226950354,1.1039638059905474,609.6,689.46,WT-6.tif,46,WT
17,199,81.7401153701776,0.9833993457470721,0.8468085106382979,0.912545777831401,611.9698492462312,799.4170854271357,WT-6.tif,46,WT
18,536,127.59797974644667,0.9586689215211608,0.7712230215827338,-1.46807458705162,613.0130597014926,639.1026119402985,WT-6.tif,46,WT
19,110,39.89949493661167,0.8746148781328368,0.9649122807017544,1.4635104673959192,607.3,668.2818181818182,WT-6.tif,46,WT
20,243,74.04163056034261,0.9485971627829471,0.9,1.5169815108343692,610.7201646090535,730.880658436214,WT-6.tif,46,WT
21,601,180.79393923934,0.9919111736530031,0.7146254458977408,0.983026076966082,635.5191347753744,810.5274542429285,WT-6.tif,46,WT
22,79,36.62741699796952,0.931874031454198,0.9186046511627907,0.820717350212454,622.4556962025316,582.5822784810126,WT-6.tif,46,WT
23,79,37.79898987322333,0.9391275614918598,0.8876404494382022,0.9753163286237945,625.9113924050633,623.6075949367089,WT-6.tif,46,WT
24,103,38.21320343559642,0.81938278203826,0.9626168224299065,0.8381728558450305,633.9805825242719,712.2621359223301,WT-6.tif,46,WT
25,895,199.82947314527271,0.8635857439805916,0.7502095557418273,1.374823965797903,646.9374301675978,621.4491620111731,WT-6.tif,46,WT
26,357,81.01219330881976,0.8734619913969291,0.9107142857142857,1.4315350632521902,664.0588235294117,603.9887955182073,WT-6.tif,46,WT
27,208,62.21320343559642,0.8446707197665658,0.9244444444444444,-1.5063848864697078,664.6586538461538,725.9951923076923,WT-6.tif,46,WT
28,212,58.8700576850888,0.8277401290700083,0.925764192139738,1.3137034773022096,668.1415094339623,574.9669811320755,WT-6.tif,46,WT
29,143,48.8700576850888,0.5375064018918738,0.8511904761904762,-0.8075969643004443,676.9440559440559,745.0769230769231,WT-6.tif,46,WT
30,235,77.62741699796952,0.9621930398734206,0.8639705882352942,-1.4699351792504467,686.1106382978724,600.1872340425532,WT-6.tif,46,WT
31,739,142.36143571373725,0.95118520217257,0.8494252873563218,-1.5430310123611664,691.807848443843,774.6156968876861,WT-6.tif,46,WT
32,79,40.14213562373095,0.9373804539343791,0.8494623655913979,-1.4680162349266175,706.0759493670886,822.0506329113924,WT-6.tif,46,WT
33,359,89.698484809835,0.9379746861177211,0.8820638820638821,1.503650137021704,716.5236768802229,793.3509749303621,WT-6.tif,46,WT
1,966,226.6335136523794,0.9921643295248023,0.8090452261306532,-1.560617813222871,398.7888198757764,538.312629399586,WT-6.tif,48,WT
2,111,47.49137802864845,0.9325997978489158,0.9098360655737705,0.7740259801429649,402.4234234234234,627.8828828828829,WT-6.tif,48,WT
3,122,46.62741699796952,0.904612217185859,0.9312977099236641,1.1393945689355327,403.57377049180326,375.9590163934426,WT-6.tif,48,WT
4,274,83.07716446627535,0.9487528413961894,0.9013157894736842,-1.5604922378093535,405.04014598540147,464.86861313868616,WT-6.tif,48,WT
5,568,133.29646455628165,0.9009080903952326,0.7272727272727273,0.9808554842474441,420.5633802816901,399.90669014084506,WT-6.tif,48,WT
6,75,36.04163056034262,0.928198229469506,0.9146341463414634,0.6569645133648523,450.02666666666664,423.0133333333333,WT-6.tif,48,WT
7,1098,212.3086578651014,0.9823603138319086,0.7694463910301331,0.4378275962340723,490.6803278688525,457.6302367941712,WT-6.tif,48,WT
8,752,139.01828996322962,0.90275424674612,0.8034188034188035,0.8136657448625367,514.6728723404256,672.0877659574468,WT-6.tif,48,WT
9,764,230.88225099390854,0.9950885672340026,0.6785079928952042,1.4364983234490458,502.12958115183244,524.8285340314136,WT-6.tif,48,WT
10,280,71.01219330881976,0.6874784413506434,0.9240924092409241,1.4393169707815499,527.3892857142857,573.3178571428572,WT-6.tif,48,WT
11,1042,205.35028842544403,0.9811652425875643,0.7226074895977809,0.6324403885722982,565.1823416506718,500.38579654510556,WT-6.tif,48,WT
12,184,52.384776310850235,0.7492820187882889,0.9154228855721394,-1.261735089308146,541.3532608695652,656.4239130434783,WT-6.tif,48,WT
13,67,30.142135623730947,0.5232625241939044,0.9178082191780822,-0.008545117923888948,546.2388059701492,566.6268656716418,WT-6.tif,48,WT
14,269,66.2842712474619,0.5224829295524742,0.893687707641196,-1.4729565077625908,562.553903345725,575.8401486988847,WT-6.tif,48,WT
15,790,137.19595949289334,0.9038114431758872,0.8586956521739131,0.7527829293180499,591.8860759493671,554.1443037974684,WT-6.tif,48,WT
16,465,117.11879502661797,0.9045398866433294,0.757328990228013,1.1837443305511364,590.8860215053763,686.4645161290323,WT-6.tif,48,WT
17,97,34.970562748477136,0.3559982417025005,0.941747572815534,1.3420561442642438,579.9072164948453,595.3092783505155,WT-6.tif,48,WT
18,74,35.79898987322333,0.9375781100127457,0.7956989247311828,1.0120808100485414,580.2972972972973,628.7027027027027,WT-6.tif,48,WT
19,157,75.62741699796952,0.9881000271244851,0.8010204081632653,-1.51416641640113,586.2101910828026,735.1146496815287,WT-6.tif,48,WT
20,456,103.42640687119285,0.9104478692303538,0.8685714285714285,-1.3045081060610748,614.109649122807,642.3070175438596,WT-6.tif,48,WT
21,234,79.21320343559643,0.9678590422376993,0.9212598425196851,1.5086904165759751,611.6752136752136,727.3717948717949,WT-6.tif,48,WT
22,180,63.97665940288702,0.9524276598039503,0.9230769230769231,0.9656911729129011,618.5777777777778,805.4111111111112,WT-6.tif,48,WT
